0	0	0
1	0	1
2	0	0
3	0	1
4	0	1
5	0	0
6	0	1
7	0	1
0	1	0
1	1	1
2	1	0
3	1	0
4	1	1
5	1	0
6	1	1
7	1	0
0	2	1
1	2	1
2	2	1
3	2	1
4	2	1
5	2	0
6	2	1
7	2	1
0	3	0
1	3	0
2	3	1
3	3	1
4	3	1
5	3	0
6	3	0
7	3	0
0	4	1
1	4	1
2	4	1
3	4	1
4	4	0
5	4	1
6	4	1
7	4	1
0	5	0
1	5	0
2	5	0
3	5	1
4	5	0
5	5	1
6	5	0
7	5	1
0	6	1
1	6	1
2	6	1
3	6	1
4	6	1
5	6	0
6	6	1
7	6	1
0	7	0
1	7	0
2	7	1
3	7	0
4	7	1
5	7	1
6	7	1
7	7	0
0	8	0
1	8	1
2	8	0
3	8	0
4	8	0
5	8	0
6	8	0
7	8	0
0	9	1
1	9	0
2	9	1
3	9	1
4	9	1
5	9	1
6	9	1
7	9	1
0	10	1
1	10	0
2	10	1
3	10	0
4	10	1
5	10	1
6	10	1
7	10	1
0	11	1
1	11	1
2	11	1
3	11	1
4	11	1
5	11	1
6	11	0
7	11	1
0	12	1
1	12	0
2	12	0
3	12	0
4	12	1
5	12	0
6	12	0
7	12	0
0	13	1
1	13	1
2	13	0
3	13	0
4	13	0
5	13	0
6	13	1
7	13	0
0	14	1
1	14	0
2	14	0
3	14	0
4	14	1
5	14	0
6	14	1
7	14	1
0	15	1
1	15	0
2	15	0
3	15	0
4	15	0
5	15	1
6	15	0
7	15	1
0	16	1
1	16	1
2	16	0
3	16	0
4	16	0
5	16	1
6	16	0
7	16	1
0	17	0
1	17	1
2	17	0
3	17	1
4	17	0
5	17	0
6	17	1
7	17	0
0	18	0
1	18	1
2	18	0
3	18	1
4	18	1
5	18	0
6	18	0
7	18	1
0	19	1
1	19	0
2	19	0
3	19	1
4	19	0
5	19	1
6	19	0
7	19	1
0	20	1
1	20	0
2	20	0
3	20	1
4	20	0
5	20	0
6	20	1
7	20	1
0	21	1
1	21	0
2	21	0
3	21	1
4	21	0
5	21	0
6	21	0
7	21	0
0	22	1
1	22	0
2	22	1
3	22	1
4	22	0
5	22	1
6	22	1
7	22	0
0	23	1
1	23	0
2	23	1
3	23	1
4	23	0
5	23	1
6	23	1
7	23	0
0	24	1
1	24	0
2	24	1
3	24	0
4	24	0
5	24	0
6	24	1
7	24	1
0	25	0
1	25	1
2	25	0
3	25	1
4	25	0
5	25	0
6	25	1
7	25	0
0	26	1
1	26	1
2	26	0
3	26	1
4	26	1
5	26	0
6	26	1
7	26	1
0	27	0
1	27	0
2	27	0
3	27	0
4	27	0
5	27	0
6	27	1
7	27	1
0	28	0
1	28	0
2	28	0
3	28	1
4	28	1
5	28	0
6	28	1
7	28	0
0	29	1
1	29	0
2	29	0
3	29	1
4	29	1
5	29	1
6	29	1
7	29	0
0	30	1
1	30	1
2	30	0
3	30	0
4	30	0
5	30	0
6	30	1
7	30	1
0	31	1
1	31	1
2	31	1
3	31	1
4	31	0
5	31	0
6	31	1
7	31	1
0	32	0
1	32	0
2	32	1
3	32	0
4	32	1
5	32	0
6	32	0
7	32	0
0	33	1
1	33	0
2	33	0
3	33	1
4	33	0
5	33	0
6	33	1
7	33	0
0	34	1
1	34	1
2	34	0
3	34	0
4	34	0
5	34	0
6	34	1
7	34	1
0	35	1
1	35	1
2	35	1
3	35	0
4	35	0
5	35	0
6	35	1
7	35	0
0	36	1
1	36	0
2	36	0
3	36	1
4	36	0
5	36	0
6	36	0
7	36	0
0	37	1
1	37	0
2	37	1
3	37	1
4	37	1
5	37	1
6	37	1
7	37	0
0	38	1
1	38	0
2	38	1
3	38	1
4	38	0
5	38	0
