0	2
1	0
2	1
3	0
4	1
5	1
6	0
7	2
8	0
9	2
10	1
11	2
12	2
13	2
14	2
15	2
16	2
17	2
18	1
19	0
20	2
21	0
22	0
23	2
24	1
25	1
26	2
27	0
28	0
29	0
30	2
31	1
32	2
33	0
34	2
35	0
36	1
37	0
38	1
39	0
40	1
41	0
42	2
43	2
44	1
45	0
46	2
47	1
48	1
49	1
50	2
51	0
52	0
53	0
54	1
55	2
56	1
57	1
58	1
59	1
60	1
61	2
62	1
63	0
64	2
65	0
66	1
67	0
68	0
69	1
70	1
71	1
72	2
73	0
74	1
75	2
76	0
77	1
78	0
79	1
80	2
81	1
82	1
83	0
84	2
85	0
86	1
87	0
88	2
89	2
90	1
91	1
92	1
93	1
94	0
95	1
96	2
97	1
98	0
99	2
100	1
101	0
102	0
103	1
104	2
105	2
106	2
107	2
108	0
109	0
110	2
111	1
112	0
113	1
114	2
115	2
116	2
117	1
118	1
119	1
120	1
121	1
122	0
123	2
124	2
125	2
126	2
127	0
128	1
129	2
130	2
131	2
132	2
133	0
134	1
135	2
136	0
137	1
138	0
139	2
140	1
141	0
142	0
143	2
144	2
145	0
146	1
147	0
148	0
149	0
150	0
151	2
152	0
153	2
154	2
155	1
156	1
157	2
158	2
159	1
160	1
161	0
162	1
163	1
164	1
165	1
166	2
167	1
168	2
169	0
170	0
171	1
172	1
173	2
174	0
175	2
176	0
177	2
178	0
179	2
180	1
181	0
182	2
183	2
184	2
185	2
186	0
187	2
188	0
189	0
190	1
191	0
192	2
193	1
194	0
195	0
196	1
197	0
198	2
199	1
200	1
201	0
202	1
203	0
204	0
205	1
206	0
207	0
208	2
209	1
210	0
211	2
212	0
213	2
214	2
215	0
216	1
217	0
218	2
219	2
220	1
221	0
222	2
223	1
224	2
225	2
226	1
227	1
228	0
229	0
230	1
231	1
232	2
233	1
234	1
235	2
236	2
237	1
238	1
239	2
240	1
241	0
242	1
243	2
244	1
245	2
246	1
247	1
248	1
249	2
250	1
251	2
252	1
253	1
254	2
255	1
256	2
257	2
258	0
259	1
260	1
261	2
262	1
263	0
264	1
265	2
266	2
267	1
268	2
269	1
270	2
271	1
272	1
273	1
274	1
275	1
276	0
277	2
278	0
279	2
280	1
281	0
282	1
283	2
284	2
285	2
286	0
287	2
288	1
289	0
290	0
291	2
292	1
293	0
294	0
295	1
296	2
297	1
298	1
299	0
300	0
301	0
302	1
303	2
304	1
305	2
306	2
307	1
308	1
309	2
310	1
311	2
312	2
313	0
314	0
315	2
316	2
317	1
318	0
319	0
320	0
321	0
322	1
323	0
324	0
325	0
326	0
327	0
328	2
329	1
330	1
331	1
332	0
333	2
334	0
335	2
336	2
337	1
338	0
339	2
340	1
341	1
342	1
343	2
344	0
345	0
346	2
347	0
348	0
349	2
350	1
351	2
352	1
353	0
354	0
355	0
356	1
357	2
358	1
359	0
360	1
361	0
362	2
363	2
364	2
365	2
366	2
367	2
368	0
369	2
370	0
371	0
372	2
373	2
374	0
375	0
376	1
377	0
378	2
379	2
380	0
381	0
382	0
383	1
384	2
385	0
386	0
387	1
388	2
389	1
390	1
391	2
392	0
393	1
394	0
395	0
396	0
397	0
398	2
399	1
400	1
401	1
402	1
403	0
404	2
405	2
406	1
407	2
408	2
409	2
410	0
411	0
412	2
413	2
414	0
415	2
416	1
417	0
418	2
419	2
420	0
421	1
422	1
423	0
424	0
425	2
426	1
427	1
428	1
429	0
430	0
431	0
432	1
433	2
434	2
435	0
436	0
437	0
438	2
439	2
440	2
441	0
442	0
443	2
444	0
445	0
446	2
447	0
448	1
449	2
450	1
451	0
452	1
453	0
454	2
455	0
456	1
457	1
458	2
459	1
460	2
461	2
462	0
463	1
464	2
465	1
466	1
467	0
468	0
469	1
470	2
471	0
472	0
473	2
474	1
475	2
476	0
477	0
478	2
479	2
480	2
481	1
482	2
483	0
484	1
485	0
486	2
487	2
488	1
489	2
490	2
491	1
492	0
493	0
494	1
495	1
496	1
497	0
498	0
499	0
500	0
501	2
502	0
503	0
504	0
505	2
506	1
507	1
508	0
509	1
510	2
511	2
512	0
513	0
514	0
515	0
516	0
517	2
518	2
519	0
520	1
521	2
522	1
523	0
524	0
525	0
526	2
527	2
528	0
529	1
530	2
531	1
532	0
533	1
534	0
535	1
536	2
537	2
538	1
539	0
540	2
541	2
542	1
543	1
544	1
545	0
546	2
547	1
548	2
549	2
550	0
551	1
552	2
553	1
554	1
555	0
556	0
557	2
558	0
559	1
560	0
561	2
562	2
563	2
564	1
565	2
566	2
567	2
568	2
569	0
570	0
571	1
572	2
573	0
574	1
575	2
576	0
577	0
578	0
579	1
580	1
581	1
582	2
583	0
584	0
585	1
586	0
587	0
588	0
589	0
590	1
591	1
592	1
593	1
594	1
595	1
596	0
597	1
598	2
599	0
600	1
601	0
602	1
603	2
604	2
605	1
606	2
607	2
608	1
609	0
610	0
611	2
612	0
613	1
614	0
615	2
616	0
617	0
618	1
619	2
620	0
621	2
622	0
623	1
624	0
625	1
626	2
627	2
628	2
629	0
630	0
631	0
632	0
633	2
634	2
635	1
636	0
637	2
638	1
639	2
640	1
641	0
642	2
643	0
644	1
645	2
646	2
647	1
648	1
649	0
650	2
651	2
652	1
653	1
654	1
655	0
656	1
657	0
658	1
659	2
660	1
661	2
662	2
663	2
664	2
665	0
666	0
667	1
668	0
669	1
670	1
671	2
672	0
673	2
674	0
675	1
676	2
677	1
678	0
679	0
680	0
681	0
682	2
683	1
684	1
685	2
686	1
687	1
688	0
689	0
690	2
691	0
692	1
693	2
694	1
695	2
696	1
697	1
698	2
699	1
700	1
701	2
702	1
703	2
704	1
705	2
706	0
707	1
708	0
709	1
710	0
711	0
712	2
713	0
714	0
715	1
716	0
717	1
718	2
719	1
720	2
721	0
722	2
723	2
724	0
725	0
726	2
727	0
728	0
729	2
730	0
731	1
732	2
733	0
734	1
735	2
736	0
737	0
738	2
739	0
740	1
741	1
742	1
743	1
744	0
745	1
746	0
747	2
748	1
749	0
750	2
751	0
752	0
753	2
754	0
755	0
756	1
757	1
758	1
759	2
760	2
761	0
762	0
763	1
764	0
765	1
766	2
767	2
768	2
769	0
770	2
771	2
772	0
773	0
774	0
775	1
776	2
777	2
778	2
779	1
780	2
781	0
782	2
783	0
784	0
785	2
786	2
787	2
788	0
789	0
790	0
791	1
792	2
793	0
794	1
795	0
796	0
797	1
798	2
799	0
800	2
801	0
802	0
803	0
804	0
805	2
806	0
807	1
808	0
809	2
810	1
811	1
812	2
813	0
814	1
815	1
816	1
817	1
818	1
819	1
820	0
821	0
822	0
823	1
824	1
825	0
826	0
827	0
828	2
829	0
830	2
831	2
832	2
833	2
834	0
835	2
836	2
837	2
838	0
839	2
840	2
841	1
842	0
843	2
844	1
845	1
846	2
847	0
848	0
849	2
850	0
851	0
852	0
853	2
854	1
855	1
856	0
857	2
858	1
859	1
860	2
861	1
862	0
863	0
864	2
865	0
866	2
867	2
868	1
869	0
870	2
871	1
872	2
873	0
874	1
875	1
876	1
877	0
878	2
879	0
880	1
881	0
882	2
883	1
884	0
885	1
886	0
887	1
888	1
889	2
890	1
891	1
892	0
893	1
894	0
895	0
896	0
897	0
898	1
899	1
900	1
901	1
902	2
903	2
904	2
905	2
906	2
907	0
908	2
909	1
910	1
911	0
912	2
913	0
914	1
915	2
916	0
917	2
918	0
919	0
920	0
921	1
922	0
923	1
924	1
925	2
926	0
927	0
928	2
929	1
930	2
931	2
932	0
933	0
934	2
935	2
936	0
937	1
938	1
939	0
940	1
941	0
942	2
943	2
944	0
945	0
946	0
947	0
948	0
949	2
950	0
951	0
952	1
953	0
954	1
955	2
956	0
957	1
958	1
959	2
960	2
961	2
962	2
963	1
964	2
965	0
966	0
967	2
968	0
969	1
970	1
971	1
972	1
973	2
974	2
975	2
976	0
977	0
978	0
979	0
980	1
981	0
982	1
983	1
984	0
985	0
986	0
987	2
988	0
989	1
990	1
991	1
992	0
993	2
994	2
995	1
996	1
997	2
998	2
999	2
1000	2
1001	0
1002	0
1003	2
1004	1
1005	1
1006	2
1007	2
1008	1
1009	1
1010	0
1011	1
1012	2
1013	2
1014	2
1015	0
1016	2
1017	1
1018	0
1019	0
1020	2
1021	2
1022	1
1023	2
1024	0
1025	0
1026	2
1027	0
1028	1
1029	1
1030	2
1031	2
1032	2
1033	2
1034	2
1035	1
1036	0
1037	0
1038	1
1039	2
1040	0
1041	2
1042	2
1043	1
1044	2
1045	1
1046	1
1047	0
1048	0
1049	0
1050	0
1051	1
1052	1
1053	0
1054	0
1055	2
1056	0
1057	1
1058	2
1059	2
1060	0
1061	0
1062	0
1063	1
1064	1
1065	0
1066	2
1067	0
1068	2
1069	2
1070	1
1071	2
1072	2
1073	1
1074	1
1075	0
1076	2
1077	1
1078	0
1079	0
1080	0
1081	1
1082	1
1083	1
1084	1
1085	2
1086	1
1087	1
1088	0
1089	2
1090	1
1091	2
1092	2
1093	0
1094	2
1095	2
1096	2
1097	0
1098	1
1099	0
1100	1
1101	0
1102	1
1103	1
1104	2
1105	0
1106	1
1107	2
1108	1
1109	1
1110	2
1111	1
1112	2
1113	1
1114	1
1115	2
1116	2
1117	2
1118	2
1119	0
1120	0
1121	0
1122	0
1123	0
1124	0
1125	2
1126	2
1127	1
1128	2
1129	0
1130	0
1131	0
1132	1
1133	0
1134	1
1135	0
1136	0
1137	0
1138	0
1139	0
1140	2
1141	0
1142	1
1143	1
1144	0
1145	0
1146	0
1147	0
1148	2
1149	0
1150	0
1151	0
1152	2
1153	2
1154	0
1155	1
1156	0
1157	0
1158	1
1159	1
