0	5
1	2
2	1
3	5
4	5
5	5
6	6
7	0
8	2
9	0
10	3
11	4
12	4
13	5
14	6
15	4
16	0
17	5
18	3
19	3
20	4
21	0
22	2
23	1
24	6
25	4
26	2
27	5
28	1
29	2
30	6
31	4
32	4
33	3
34	6
35	6
36	6
37	0
38	4
39	2
40	6
41	4
42	6
43	6
44	2
45	4
46	4
47	5
48	2
49	2
50	0
51	4
52	1
53	6
54	5
55	4
56	3
57	1
58	2
59	3
60	5
61	3
62	2
63	4
64	0
65	6
66	1
67	3
68	5
69	4
70	0
71	2
72	3
73	4
74	2
75	2
76	1
77	0
78	6
79	0
80	2
81	1
82	0
83	0
84	5
85	6
86	2
87	3
88	5
89	3
90	5
91	1
92	0
93	2
94	3
95	6
96	5
97	0
98	0
99	4
100	0
101	2
102	1
103	6
104	0
105	0
106	3
107	0
108	4
109	3
110	1
111	2
112	1
113	5
114	6
115	0
116	0
117	4
118	1
119	3
120	1
121	2
122	3
123	6
124	0
125	1
126	3
127	3
128	2
129	2
130	4
131	3
132	2
133	5
134	0
135	4
136	2
137	0
138	4
139	6
140	2
141	0
142	5
143	2
144	3
145	1
146	3
147	6
148	5
149	4
150	5
151	1
152	5
153	4
154	2
155	5
156	6
157	0
158	5
159	5
160	3
161	3
162	6
163	5
164	1
165	1
166	2
167	4
168	3
169	4
170	3
171	3
172	3
173	2
174	2
175	5
176	6
177	1
178	4
179	2
180	5
181	0
182	3
183	5
184	1
185	1
186	5
187	4
188	3
189	0
190	4
191	6
192	6
193	0
194	0
195	1
196	2
197	6
198	4
199	3
200	0
201	4
202	4
203	4
204	6
205	5
206	1
207	6
208	5
209	0
210	5
211	2
212	6
213	1
214	2
215	4
216	4
217	0
218	5
219	4
220	2
221	3
222	4
223	0
224	1
225	4
226	2
227	3
228	5
229	1
230	2
231	0
232	4
233	4
234	5
235	4
236	6
237	2
238	4
239	5
240	6
241	4
242	1
243	3
244	2
245	3
246	4
247	4
248	5
249	5
250	0
251	6
252	3
253	4
254	6
255	4
256	1
257	5
258	2
259	4
260	1
261	2
262	2
263	5
264	3
265	4
266	3
267	3
268	2
269	5
270	5
271	1
272	0
273	3
274	5
275	3
276	1
277	5
278	5
279	3
280	4
281	2
282	6
283	0
284	1
285	5
286	6
287	4
288	1
289	3
290	3
291	1
292	1
293	5
294	4
295	6
296	4
297	6
298	6
299	5
300	5
301	6
302	4
303	6
304	6
305	1
306	4
307	1
308	0
309	3
310	3
311	5
312	6
313	0
314	5
315	6
316	5
317	6
318	6
319	5
320	0
321	3
322	6
323	6
324	1
325	5
326	0
327	0
328	0
329	4
330	6
331	0
332	3
333	6
334	4
335	6
336	0
337	4
338	4
339	0
340	0
341	1
342	4
343	6
344	6
345	4
346	4
347	0
348	6
349	1
350	3
351	2
352	5
353	2
354	1
355	3
356	6
357	5
358	2
359	5
360	1
361	1
362	0
363	1
364	6
365	5
366	1
367	2
368	2
369	4
370	1
371	2
372	3
373	1
374	5
375	5
376	1
377	0
378	5
379	6
380	5
381	6
382	2
383	2
384	1
385	2
386	0
387	5
388	0
389	0
390	1
391	1
392	0
393	4
394	3
395	2
396	0
397	1
398	4
399	5
400	2
401	6
402	3
403	1
404	1
405	0
406	5
407	3
408	6
409	0
410	4
411	2
412	2
413	4
414	0
415	1
416	1
417	2
418	2
419	5
420	5
421	3
422	4
423	3
424	6
425	6
426	6
427	0
428	2
429	4
430	6
431	0
432	1
433	4
434	5
435	6
436	0
437	3
438	6
439	6
440	0
441	5
442	3
443	1
444	3
445	0
446	5
447	3
448	3
449	5
450	4
451	4
452	1
453	0
454	5
455	3
456	4
457	4
458	5
459	6
460	2
461	4
462	1
463	0
464	2
465	3
466	2
467	5
468	5
469	3
470	1
471	3
472	0
473	1
474	4
475	0
476	5
477	3
478	3
479	4
480	3
481	4
482	1
483	3
484	1
485	6
486	0
487	3
488	6
489	1
490	0
491	6
492	5
493	4
494	5
495	3
496	1
497	4
498	0
499	2
500	1
501	0
502	6
503	6
504	0
505	4
506	1
507	1
508	3
509	1
510	0
511	2
512	4
513	0
514	1
