0	0	2
1	0	3
2	0	3
3	0	1
4	0	3
5	0	0
6	0	0
7	0	0
0	1	0
1	1	3
2	1	0
3	1	3
4	1	0
5	1	1
6	1	3
7	1	3
0	2	3
1	2	1
2	2	1
3	2	0
4	2	1
5	2	1
6	2	1
7	2	1
0	3	0
1	3	3
2	3	1
3	3	3
4	3	3
5	3	3
6	3	3
7	3	0
0	4	3
1	4	2
2	4	2
3	4	3
4	4	2
5	4	2
6	4	2
7	4	2
0	5	3
1	5	3
2	5	0
3	5	2
4	5	2
5	5	2
6	5	1
7	5	2
0	6	2
1	6	2
2	6	0
3	6	2
4	6	2
5	6	2
6	6	0
7	6	2
0	7	0
1	7	3
2	7	1
3	7	2
4	7	0
5	7	1
6	7	3
7	7	3
0	8	1
1	8	1
2	8	3
3	8	3
4	8	3
5	8	3
6	8	3
7	8	1
0	9	1
1	9	1
2	9	0
3	9	1
4	9	0
5	9	1
6	9	3
7	9	1
0	10	3
1	10	2
2	10	3
3	10	2
4	10	3
5	10	3
6	10	1
7	10	3
0	11	1
1	11	1
2	11	1
3	11	2
4	11	0
5	11	2
6	11	1
7	11	0
0	12	3
1	12	2
2	12	0
3	12	3
4	12	3
5	12	2
6	12	2
7	12	2
0	13	2
1	13	2
2	13	0
3	13	0
4	13	3
5	13	3
6	13	2
7	13	3
0	14	1
1	14	2
2	14	2
3	14	2
4	14	2
5	14	2
6	14	1
7	14	3
0	15	0
1	15	0
2	15	0
3	15	0
4	15	0
5	15	0
6	15	0
7	15	2
0	16	3
1	16	3
2	16	2
3	16	2
4	16	3
5	16	3
6	16	0
7	16	3
0	17	0
1	17	3
2	17	1
3	17	1
4	17	3
5	17	2
6	17	2
7	17	2
0	18	1
1	18	1
2	18	0
3	18	1
4	18	1
5	18	1
6	18	1
7	18	1
0	19	0
1	19	0
2	19	3
3	19	0
4	19	0
5	19	0
6	19	2
7	19	0
0	20	2
1	20	3
2	20	1
3	20	2
4	20	1
5	20	2
6	20	1
7	20	2
0	21	3
1	21	0
2	21	3
3	21	3
4	21	1
5	21	0
6	21	2
7	21	3
0	22	2
1	22	3
2	22	2
3	22	2
4	22	2
5	22	2
6	22	3
7	22	2
0	23	0
1	23	2
2	23	2
3	23	1
4	23	2
5	23	0
6	23	2
7	23	2
0	24	1
1	24	0
2	24	1
3	24	3
4	24	1
5	24	1
6	24	1
7	24	1
0	25	2
1	25	3
2	25	3
3	25	2
4	25	3
5	25	0
6	25	0
7	25	3
0	26	2
1	26	1
2	26	3
3	26	1
4	26	1
5	26	1
6	26	1
7	26	2
0	27	1
1	27	3
2	27	1
3	27	1
4	27	1
5	27	2
6	27	3
7	27	1
0	28	2
1	28	2
2	28	2
3	28	3
4	28	2
5	28	1
6	28	3
7	28	2
0	29	1
1	29	2
2	29	1
3	29	0
4	29	1
5	29	3
6	29	1
7	29	1
0	30	2
1	30	1
2	30	3
3	30	3
4	30	3
5	30	3
6	30	3
7	30	0
0	31	1
1	31	3
2	31	2
3	31	1
4	31	0
5	31	1
6	31	1
7	31	3
0	32	0
1	32	3
2	32	0
3	32	1
4	32	0
5	32	0
6	32	3
7	32	2
0	33	0
1	33	0
2	33	0
3	33	2
4	33	1
5	33	0
6	33	0
7	33	0
0	34	1
1	34	0
2	34	0
3	34	0
4	34	1
5	34	0
6	34	0
7	34	0
0	35	3
1	35	0
2	35	3
3	35	0
4	35	3
5	35	3
6	35	3
7	35	3
0	36	0
1	36	2
2	36	2
3	36	3
4	36	2
5	36	2
6	36	2
7	36	2
0	37	3
1	37	3
2	37	3
3	37	3
4	37	3
5	37	0
6	37	3
7	37	0
0	38	1
1	38	0
2	38	1
3	38	1
4	38	1
5	38	3
6	38	1
7	38	2
0	39	3
1	39	2
2	39	2
3	39	2
4	39	2
5	39	2
6	39	2
7	39	2
0	40	0
1	40	0
2	40	0
3	40	0
4	40	1
5	40	0
6	40	2
7	40	0
0	41	0
1	41	3
2	41	2
3	41	0
