0	0	1
1	0	0
2	0	0
3	0	0
4	0	1
5	0	1
6	0	1
7	0	1
0	1	0
1	1	1
2	1	1
3	1	0
4	1	1
5	1	1
6	1	0
7	1	1
0	2	1
1	2	1
2	2	0
3	2	0
4	2	1
5	2	0
6	2	1
7	2	0
0	3	0
1	3	0
2	3	1
3	3	1
4	3	0
5	3	1
6	3	0
7	3	0
0	4	1
1	4	1
2	4	1
3	4	0
4	4	1
5	4	1
6	4	0
7	4	1
0	5	1
1	5	0
2	5	0
3	5	1
4	5	0
5	5	1
6	5	0
7	5	1
0	6	1
1	6	0
2	6	0
3	6	1
4	6	1
5	6	0
6	6	0
7	6	1
0	7	0
1	7	0
2	7	1
3	7	1
4	7	1
5	7	0
6	7	1
7	7	1
0	8	0
1	8	1
2	8	1
3	8	1
4	8	0
5	8	1
6	8	0
7	8	1
0	9	1
1	9	1
2	9	1
3	9	1
4	9	0
5	9	1
6	9	1
7	9	0
0	10	0
1	10	1
2	10	0
3	10	1
4	10	1
5	10	0
6	10	0
7	10	0
0	11	0
1	11	0
2	11	1
3	11	1
4	11	0
5	11	1
6	11	0
7	11	0
0	12	1
1	12	1
2	12	1
3	12	0
4	12	0
5	12	1
6	12	0
7	12	0
0	13	0
1	13	1
2	13	1
3	13	0
4	13	1
5	13	0
6	13	0
7	13	1
0	14	1
1	14	1
2	14	1
3	14	1
4	14	0
5	14	0
6	14	1
7	14	1
0	15	1
1	15	1
2	15	1
3	15	1
4	15	1
5	15	0
6	15	1
7	15	1
0	16	1
1	16	0
2	16	0
3	16	1
4	16	0
5	16	0
6	16	1
7	16	1
0	17	1
1	17	0
2	17	0
3	17	1
4	17	0
5	17	0
6	17	0
7	17	1
0	18	0
1	18	1
2	18	1
3	18	1
4	18	0
5	18	1
6	18	0
7	18	0
0	19	1
1	19	1
2	19	1
3	19	0
4	19	1
5	19	0
6	19	0
7	19	0
0	20	1
1	20	0
2	20	1
3	20	1
4	20	1
5	20	1
6	20	1
7	20	1
0	21	1
1	21	1
2	21	1
3	21	0
4	21	0
5	21	1
6	21	1
7	21	0
0	22	1
1	22	0
2	22	0
3	22	0
4	22	1
5	22	1
6	22	1
7	22	1
0	23	1
1	23	1
2	23	1
3	23	1
4	23	1
5	23	0
6	23	1
7	23	1
0	24	1
1	24	1
2	24	1
3	24	1
4	24	0
5	24	0
6	24	1
7	24	0
0	25	1
1	25	0
2	25	1
3	25	1
4	25	0
5	25	0
6	25	1
7	25	0
0	26	1
1	26	1
2	26	1
3	26	1
4	26	1
5	26	1
6	26	1
7	26	0
0	27	0
1	27	1
2	27	0
3	27	0
4	27	1
5	27	0
6	27	0
7	27	1
0	28	1
1	28	1
2	28	0
3	28	1
4	28	0
5	28	0
6	28	0
7	28	1
0	29	1
1	29	1
2	29	0
3	29	0
4	29	1
5	29	0
6	29	1
7	29	1
0	30	0
1	30	1
2	30	1
3	30	0
4	30	1
5	30	0
6	30	1
7	30	1
0	31	1
1	31	1
2	31	1
3	31	0
4	31	1
5	31	1
6	31	0
7	31	0
0	32	1
1	32	0
2	32	0
3	32	0
4	32	0
5	32	1
6	32	0
7	32	0
0	33	1
1	33	1
2	33	0
3	33	1
4	33	1
5	33	1
6	33	1
7	33	1
0	34	1
1	34	1
2	34	1
3	34	0
4	34	1
5	34	1
6	34	1
7	34	1
0	35	1
1	35	0
2	35	0
3	35	1
